Drzava,Ime,Simbol,Trenutna_cena,Dnevna_sprem.,Dobiček,Volumen_delnice,Link_za_več
India,Reliance Industries Limited,500325,1387.65,0.17%,"9,765.41B",18.74T,https://stockanalysis.com/quote/bom/500325/
India,HDFC Bank Limited,500180,973.05,-0.94%,"2,736.06B",14.71T,https://stockanalysis.com/quote/bom/500180/
India,Bharti Airtel Limited,890157,1447.85,-1.18%,"1,839.41B",11.42T,https://stockanalysis.com/quote/bom/890157/
India,Tata Consultancy Services Limited,532540,3096.65,-1.89%,"2,561.48B",11.42T,https://stockanalysis.com/quote/bom/532540/
India,ICICI Bank Limited,532174,1416.7,-1.15%,"2,054.85B",10.12T,https://stockanalysis.com/quote/bom/532174/
India,State Bank of India,500112,807.8,-0.94%,"3,503.84B","7,456.95B",https://stockanalysis.com/quote/bom/500112/
India,Infosys Limited,500209,1529.85,-0.18%,"1,672.76B","6,340.61B",https://stockanalysis.com/quote/bom/500209/
India,Hindustan Unilever Limited,500696,2692.1,2.38%,639.28B,"6,236.76B",https://stockanalysis.com/quote/bom/500696/
India,Life Insurance Corporation of India,543526,895.5,-0.43%,"9,038.65B","5,618.81B",https://stockanalysis.com/quote/bom/543526/
India,Bajaj Finance Limited,500034,876.5,-2.67%,387.76B,"5,443.59B",https://stockanalysis.com/quote/bom/500034/
India,ITC Limited,500875,403.1,0.93%,790.40B,"5,021.94B",https://stockanalysis.com/quote/bom/500875/
India,Larsen & Toubro Limited,500510,3539.6,-1.76%,"2,688.02B","4,868.19B",https://stockanalysis.com/quote/bom/500510/
India,Maruti Suzuki India Limited,532500,14760.6,0.34%,"1,557.39B","4,638.07B",https://stockanalysis.com/quote/bom/532500/
India,HCL Technologies Limited,532281,1492.25,-0.82%,"1,202.51B","4,044.45B",https://stockanalysis.com/quote/bom/532281/
India,Kotak Mahindra Bank Limited,500247,1946.1,-0.98%,750.73B,"3,869.86B",https://stockanalysis.com/quote/bom/500247/
India,Sun Pharmaceutical Industries Limited,524715,1600.45,-3.40%,537.77B,"3,804.63B",https://stockanalysis.com/quote/bom/524715/
India,Mahindra & Mahindra Limited,500520,3330.9,-2.02%,"1,696.86B","3,718.22B",https://stockanalysis.com/quote/bom/500520/
India,UltraTech Cement Limited,532538,12608.4,0.03%,784.12B,"3,709.53B",https://stockanalysis.com/quote/bom/532538/
India,Axis Bank Limited,532215,1050.15,-1.86%,769.37B,"3,264.80B",https://stockanalysis.com/quote/bom/532215/
India,NTPC Limited,532555,330.95,-0.69%,"1,866.75B","3,230.93B",https://stockanalysis.com/quote/bom/532555/
Japan,Toyota Motor Corporation,7203,2919.0,0.50%,48.45T,37.86T,https://stockanalysis.com/quote/tyo/7203/
Japan,"Mitsubishi UFJ Financial Group, Inc.",8306,2267.5,0.80%,"5,440.78B",25.78T,https://stockanalysis.com/quote/tyo/8306/
Japan,Sony Group Corporation,6758,4143.0,1.12%,13.01T,24.71T,https://stockanalysis.com/quote/tyo/6758/
Japan,SoftBank Group Corp.,9984,15910.0,3.21%,"7,362.35B",22.61T,https://stockanalysis.com/quote/tyo/9984/
Japan,"Hitachi, Ltd.",6501,4114.0,1.78%,"9,830.27B",18.77T,https://stockanalysis.com/quote/tyo/6501/
Japan,"Sumitomo Mitsui Financial Group, Inc.",8316,4063.0,-0.10%,"3,346.44B",15.64T,https://stockanalysis.com/quote/tyo/8316/
Japan,"Nintendo Co., Ltd.",7974,13430.0,0.41%,"1,490.65B",15.57T,https://stockanalysis.com/quote/tyo/7974/
Japan,"Fast Retailing Co., Ltd.",9983,47090.0,-0.51%,"3,354.04B",14.47T,https://stockanalysis.com/quote/tyo/9983/
Japan,Keyence Corporation,6861,57280.0,1.26%,"1,073.00B",13.72T,https://stockanalysis.com/quote/tyo/6861/
Japan,"NTT, Inc.",9432,157.3,-0.32%,13.73T,13.07T,https://stockanalysis.com/quote/tyo/9432/
Japan,"Mitsubishi Heavy Industries, Ltd.",7011,3801.0,1.09%,"5,109.27B",12.63T,https://stockanalysis.com/quote/tyo/7011/
Japan,Mitsubishi Corporation,8058,3311.0,1.85%,18.15T,12.59T,https://stockanalysis.com/quote/tyo/8058/
Japan,"Tokio Marine Holdings, Inc.",8766,6464.0,1.24%,"8,308.78B",12.36T,https://stockanalysis.com/quote/tyo/8766/
Japan,"Recruit Holdings Co., Ltd.",6098,8690.0,0.46%,"3,534.76B",12.34T,https://stockanalysis.com/quote/tyo/6098/
Japan,"Mizuho Financial Group, Inc.",8411,4907.0,1.83%,"3,891.11B",12.23T,https://stockanalysis.com/quote/tyo/8411/
Japan,ITOCHU Corporation,8001,8344.0,1.15%,14.68T,11.78T,https://stockanalysis.com/quote/tyo/8001/
Japan,SoftBank Corp.,9434,232.7,0.56%,"6,667.24B",11.11T,https://stockanalysis.com/quote/tyo/9434/
Japan,"Chugai Pharmaceutical Co., Ltd.",4519,6480.0,1.57%,"1,196.21B",10.66T,https://stockanalysis.com/quote/tyo/4519/
Japan,KDDI Corporation,9433,2588.5,0.84%,"5,965.14B","9,906.74B",https://stockanalysis.com/quote/tyo/9433/
Japan,"Mitsui & Co., Ltd.",8031,3376.0,1.23%,14.12T,"9,703.47B",https://stockanalysis.com/quote/tyo/8031/
United Kingdom,NVIDIA Corporation,0R1I,182.31,0.35%,122.95B,"3,289.43B",https://stockanalysis.com/quote/lon/0R1I/
United Kingdom,Microsoft Corporation,0QYP,499.74,-1.09%,205.63B,"2,796.23B",https://stockanalysis.com/quote/lon/0QYP/
United Kingdom,Apple Inc.,0R2V,230.26,1.00%,297.97B,"2,539.29B",https://stockanalysis.com/quote/lon/0R2V/
United Kingdom,Alphabet Inc.,0HD6,208.28,0.33%,271.08B,"1,865.72B",https://stockanalysis.com/quote/lon/0HD6/
United Kingdom,"Amazon.com, Inc.",0R1O,228.49,0.10%,489.06B,"1,813.99B",https://stockanalysis.com/quote/lon/0R1O/
United Kingdom,"Meta Platforms, Inc.",0QZI,755.54,0.04%,130.51B,"1,393.80B",https://stockanalysis.com/quote/lon/0QZI/
United Kingdom,Broadcom Inc.,0YXG,297.39,0.31%,42.91B,"1,048.37B",https://stockanalysis.com/quote/lon/0YXG/
United Kingdom,"Tesla, Inc.",0R0X,346.8,-0.28%,67.68B,837.10B,https://stockanalysis.com/quote/lon/0R0X/
United Kingdom,Berkshire Hathaway Inc.,0HN0,698440.0,-3.29%,270.17B,794.20B,https://stockanalysis.com/quote/lon/0HN0/
United Kingdom,Taiwan Semiconductor Manufacturing Company Limited,0LCV,238.9,0.41%,84.89B,729.84B,https://stockanalysis.com/quote/lon/0LCV/
United Kingdom,JPMorgan Chase & Co.,0Q1F,296.06,1.54%,119.52B,610.92B,https://stockanalysis.com/quote/lon/0Q1F/
United Kingdom,Walmart Inc.,0R1W,96.04,0.44%,524.17B,569.21B,https://stockanalysis.com/quote/lon/0R1W/
United Kingdom,Tencent Holdings Limited,0LEA,75.86,-3.43%,71.75B,517.86B,https://stockanalysis.com/quote/lon/0LEA/
United Kingdom,Visa Inc.,0QZ0,349.72,0.03%,28.39B,501.08B,https://stockanalysis.com/quote/lon/0QZ0/
United Kingdom,Oracle Corporation,0R1Z,236.05,1.00%,42.59B,491.70B,https://stockanalysis.com/quote/lon/0R1Z/
United Kingdom,Mastercard Incorporated,0R2Z,590.49,0.23%,22.07B,396.39B,https://stockanalysis.com/quote/lon/0R2Z/
United Kingdom,"Netflix, Inc.",0QYI,1222.69,-0.17%,30.43B,385.95B,https://stockanalysis.com/quote/lon/0QYI/
United Kingdom,Exxon Mobil Corporation,0R1M,112.82,1.63%,240.73B,356.84B,https://stockanalysis.com/quote/lon/0R1M/
United Kingdom,Johnson & Johnson,0R34,176.73,-0.36%,66.08B,316.07B,https://stockanalysis.com/quote/lon/0R34/
United Kingdom,Costco Wholesale Corporation,0I47,939.82,-0.64%,202.13B,312.60B,https://stockanalysis.com/quote/lon/0I47/
United States,NVIDIA Corporation,NVDA,179.97,-0.90%,165.22B,"4,391.27B",https://stockanalysis.com/stocks/nvda/
United States,Microsoft Corporation,MSFT,507.97,0.24%,281.72B,"3,775.83B",https://stockanalysis.com/stocks/msft/
United States,Apple Inc.,AAPL,231.31,0.35%,408.63B,"3,432.66B",https://stockanalysis.com/stocks/aapl/
United States,Alphabet Inc.,GOOGL,211.47,1.92%,371.40B,"2,557.52B",https://stockanalysis.com/stocks/googl/
United States,"Amazon.com, Inc.",AMZN,232.48,1.47%,670.04B,"2,479.38B",https://stockanalysis.com/stocks/amzn/
United States,"Meta Platforms, Inc.",META,750.65,0.44%,178.80B,"1,885.74B",https://stockanalysis.com/stocks/meta/
United States,Broadcom Inc.,AVGO,308.31,2.68%,57.05B,"1,450.13B",https://stockanalysis.com/stocks/avgo/
United States,"Tesla, Inc.",TSLA,344.9,-1.34%,92.72B,"1,112.46B",https://stockanalysis.com/stocks/tsla/
United States,"Netflix, Inc.",NFLX,1225.49,0.16%,41.69B,520.74B,https://stockanalysis.com/stocks/nflx/
United States,Costco Wholesale Corporation,COST,945.07,-0.47%,268.78B,419.12B,https://stockanalysis.com/stocks/cost/
United States,Palantir Technologies Inc.,PLTR,156.16,-0.36%,3.44B,370.46B,https://stockanalysis.com/stocks/pltr/
United States,ASML Holding N.V.,ASML,764.0,-0.78%,37.68B,296.81B,https://stockanalysis.com/stocks/asml/
United States,"T-Mobile US, Inc.",TMUS,250.04,-0.53%,84.05B,281.40B,https://stockanalysis.com/stocks/tmus/
United States,"Cisco Systems, Inc.",CSCO,68.76,0.47%,56.65B,272.29B,https://stockanalysis.com/stocks/csco/
United States,"Advanced Micro Devices, Inc.",AMD,167.64,0.31%,29.60B,272.05B,https://stockanalysis.com/stocks/amd/
United States,AstraZeneca PLC,AZN,79.63,-0.38%,56.50B,248.07B,https://stockanalysis.com/stocks/azn/
United States,Linde plc,LIN,480.07,-0.55%,33.25B,225.11B,https://stockanalysis.com/stocks/lin/
United States,"PepsiCo, Inc.",PEP,146.8,-0.57%,91.75B,200.98B,https://stockanalysis.com/stocks/pep/
United States,Texas Instruments Incorporated,TXN,206.5,0.50%,16.68B,187.74B,https://stockanalysis.com/stocks/txn/
United States,Shopify Inc.,SHOP,143.77,2.77%,10.01B,186.85B,https://stockanalysis.com/stocks/shop/
China,"Contemporary Amperex Technology Co., Limited",300750,277.41,-0.32%,374.13B,"1,273.05B",https://stockanalysis.com/quote/she/300750/
China,BYD Company Limited,002594,109.32,-1.23%,822.52B,971.88B,https://stockanalysis.com/quote/she/002594/
China,"Midea Group Co., Ltd.",000333,73.5,1.09%,428.89B,557.22B,https://stockanalysis.com/quote/she/000333/
China,"Wuliangye Yibin Co.,Ltd.",000858,125.47,-0.91%,91.28B,491.49B,https://stockanalysis.com/quote/she/000858/
China,"East Money Information Co.,Ltd.",300059,27.96,2.76%,13.41B,430.03B,https://stockanalysis.com/quote/she/300059/
China,"Zhongji Innolight Co., Ltd.",300308,359.03,10.44%,27.85B,361.22B,https://stockanalysis.com/quote/she/300308/
China,"Eoptolink Technology Inc., Ltd.",300502,354.95,15.12%,16.36B,352.72B,https://stockanalysis.com/quote/she/300502/
China,"Luxshare Precision Industry Co., Ltd.",002475,46.1,2.49%,289.70B,334.32B,https://stockanalysis.com/quote/she/002475/
China,"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",300760,247.08,-0.09%,32.94B,298.82B,https://stockanalysis.com/quote/she/300760/
China,"Muyuan Foods Co., Ltd.",002714,54.18,-0.59%,157.54B,292.58B,https://stockanalysis.com/quote/she/002714/
China,"Hangzhou Hikvision Digital Technology Co., Ltd.",002415,31.18,1.07%,93.10B,284.84B,https://stockanalysis.com/quote/she/002415/
China,"NAURA Technology Group Co., Ltd.",002371,396.93,6.27%,32.09B,269.52B,https://stockanalysis.com/quote/she/002371/
China,AVIC Chengdu Aircraft Company Limited,302132,99.42,1.02%,4.48B,265.19B,https://stockanalysis.com/quote/she/302132/
China,"Gree Electric Appliances, Inc. of Zhuhai",000651,47.26,0.04%,194.31B,260.91B,https://stockanalysis.com/quote/she/000651/
China,"S.F. Holding Co., Ltd.",002352,48.4,1.02%,288.93B,239.80B,https://stockanalysis.com/quote/she/002352/
China,"Ping An Bank Co., Ltd.",000001,12.08,0.17%,93.78B,234.42B,https://stockanalysis.com/quote/she/000001/
China,"Victory Giant Technology (HuiZhou)Co.,Ltd.",300476,259.0,19.59%,14.91B,221.08B,https://stockanalysis.com/quote/she/300476/
China,ZTE Corporation,000063,47.12,6.85%,123.69B,217.81B,https://stockanalysis.com/quote/she/000063/
China,"Hithink RoyalFlush Information Network Co., Ltd.",300033,407.2,1.76%,4.58B,215.13B,https://stockanalysis.com/quote/she/300033/
China,"Luzhou Laojiao Co.,Ltd",000568,133.1,-0.54%,31.36B,196.98B,https://stockanalysis.com/quote/she/000568/
Hong Kong,Tencent Holdings Limited,0700,594.0,-0.83%,771.61B,"5,431.64B",https://stockanalysis.com/quote/hkg/0700/
Hong Kong,Industrial and Commercial Bank of China Limited,1398,5.79,0.35%,705.34B,"2,674.74B",https://stockanalysis.com/quote/hkg/1398/
Hong Kong,Agricultural Bank of China Limited,1288,5.3,0.19%,621.55B,"2,601.56B",https://stockanalysis.com/quote/hkg/1288/
Hong Kong,Alibaba Group Holding Limited,9988,115.8,-4.69%,"1,068.25B","2,124.69B",https://stockanalysis.com/quote/hkg/9988/
Hong Kong,"Cisco Systems, Inc.",4333,400.0,60.00%,444.72B,"2,110.25B",https://stockanalysis.com/quote/hkg/4333/
Hong Kong,China Construction Bank Corporation,0939,7.53,0.53%,641.78B,"2,008.87B",https://stockanalysis.com/quote/hkg/0939/
Hong Kong,China Mobile Limited,0941,89.5,0.39%,"1,137.18B","1,953.23B",https://stockanalysis.com/quote/hkg/0941/
Hong Kong,Bank of China Limited,3988,4.32,0.23%,576.62B,"1,796.96B",https://stockanalysis.com/quote/hkg/3988/
Hong Kong,HSBC Holdings plc,0005,100.6,0.50%,441.23B,"1,731.37B",https://stockanalysis.com/quote/hkg/0005/
Hong Kong,PetroChina Company Limited,0857,7.38,-0.14%,"3,104.46B","1,678.04B",https://stockanalysis.com/quote/hkg/0857/
Hong Kong,"Contemporary Amperex Technology Co., Limited",3750,407.2,-0.73%,409.97B,"1,389.97B",https://stockanalysis.com/quote/hkg/3750/
Hong Kong,Xiaomi Corporation,1810,53.1,-0.19%,469.83B,"1,384.51B",https://stockanalysis.com/quote/hkg/1810/
Hong Kong,"China Merchants Bank Co., Ltd.",3968,47.96,0.25%,317.14B,"1,184.97B",https://stockanalysis.com/quote/hkg/3968/
Hong Kong,China Life Insurance Company Limited,2628,23.92,0.17%,451.09B,"1,121.67B",https://stockanalysis.com/quote/hkg/2628/
Hong Kong,"Ping An Insurance (Group) Company of China, Ltd.",2318,56.2,-0.18%,"1,045.25B","1,101.08B",https://stockanalysis.com/quote/hkg/2318/
Hong Kong,BYD Company Limited,1211,112.0,-2.69%,881.88B,"1,057.55B",https://stockanalysis.com/quote/hkg/1211/
Hong Kong,"Applied Materials, Inc.",4336,1620.0,170.00%,224.60B,"1,019.69B",https://stockanalysis.com/quote/hkg/4336/
Hong Kong,CNOOC Limited,0883,19.4,4.08%,439.78B,913.09B,https://stockanalysis.com/quote/hkg/0883/
Hong Kong,China Shenhua Energy Company Limited,1088,34.52,-1.03%,342.88B,803.83B,https://stockanalysis.com/quote/hkg/1088/
Hong Kong,"Fast Retailing Co., Ltd.",6288,24.9,-,182.38B,762.79B,https://stockanalysis.com/quote/hkg/6288/
Germany,NVIDIA Corporation,NVD,153.68,-1.63%,140.77B,"3,817.34B",https://stockanalysis.com/quote/fra/NVD/
Germany,Microsoft Corporation,MSF,434.0,-0.45%,239.89B,"3,245.00B",https://stockanalysis.com/quote/fra/MSF/
Germany,Apple Inc.,APC,197.94,-0.03%,348.76B,"2,946.81B",https://stockanalysis.com/quote/fra/APC/
Germany,Alphabet Inc.,ABEC,180.7,1.07%,316.25B,"2,165.15B",https://stockanalysis.com/quote/fra/ABEC/
Germany,"Amazon.com, Inc.",AMZ,197.16,0.83%,570.54B,"2,105.11B",https://stockanalysis.com/quote/fra/AMZ/
Germany,"Meta Platforms, Inc.",FB2A,643.0,0.33%,152.25B,"1,617.49B",https://stockanalysis.com/quote/fra/FB2A/
Germany,Broadcom Inc.,1YD,260.0,1.21%,50.31B,"1,216.63B",https://stockanalysis.com/quote/fra/1YD/
Germany,"Tesla, Inc.",TL0,302.8,0.18%,78.95B,971.44B,https://stockanalysis.com/quote/fra/TL0/
Germany,Berkshire Hathaway Inc.,BRH,622000.0,-,315.18B,921.66B,https://stockanalysis.com/quote/fra/BRH/
Germany,JPMorgan Chase & Co.,CMC,257.45,-0.08%,139.43B,708.97B,https://stockanalysis.com/quote/fra/CMC/
Germany,Walmart Inc.,WMT,82.38,-0.66%,605.95B,660.56B,https://stockanalysis.com/quote/fra/WMT/
Germany,Tencent Holdings Limited,NNND,65.63,0.11%,83.70B,600.98B,https://stockanalysis.com/quote/fra/NNND/
Germany,Visa Inc.,3V64,299.3,0.50%,33.12B,581.50B,https://stockanalysis.com/quote/fra/3V64/
Germany,Oracle Corporation,ORC,201.65,0.02%,50.59B,570.62B,https://stockanalysis.com/quote/fra/ORC/
Germany,Eli Lilly and Company,LLY,631.2,-0.41%,45.35B,567.81B,https://stockanalysis.com/quote/fra/LLY/
Germany,Mastercard Incorporated,M4I,509.3,-0.16%,25.75B,460.01B,https://stockanalysis.com/quote/fra/M4I/
Germany,"Netflix, Inc.",NFC,1033.0,0.92%,35.50B,447.89B,https://stockanalysis.com/quote/fra/NFC/
Germany,Exxon Mobil Corporation,XONA,96.65,0.30%,280.84B,414.11B,https://stockanalysis.com/quote/fra/XONA/
Germany,Johnson & Johnson,JNJ,151.4,-0.62%,77.35B,366.80B,https://stockanalysis.com/quote/fra/JNJ/
Germany,Costco Wholesale Corporation,CTO,815.1,0.99%,238.57B,362.77B,https://stockanalysis.com/quote/fra/CTO/
Australia,Commonwealth Bank of Australia,CBA,173.35,2.07%,27.56B,289.84B,https://stockanalysis.com/quote/asx/CBA/
Australia,BHP Group Limited,BHP,43.01,-0.49%,78.19B,218.40B,https://stockanalysis.com/quote/asx/BHP/
Australia,Rio Tinto Group,RIO,115.41,-1.05%,81.95B,162.18B,https://stockanalysis.com/quote/asx/RIO/
Australia,Westpac Banking Corporation,WBC,39.01,1.32%,21.67B,131.50B,https://stockanalysis.com/quote/asx/WBC/
Australia,National Australia Bank Limited,NAB,42.94,2.36%,19.89B,131.20B,https://stockanalysis.com/quote/asx/NAB/
Australia,Newmont Corporation,NEM,110.58,0.05%,31.40B,122.44B,https://stockanalysis.com/quote/asx/NEM/
Australia,Wesfarmers Limited,WES,92.06,0.41%,45.70B,104.49B,https://stockanalysis.com/quote/asx/WES/
Australia,CSL Limited,CSL,212.7,-1.40%,23.73B,104.45B,https://stockanalysis.com/quote/asx/CSL/
Australia,ANZ Group Holdings Limited,ANZ,33.69,0.93%,21.10B,100.38B,https://stockanalysis.com/quote/asx/ANZ/
Australia,Macquarie Group Limited,MQG,224.55,-0.40%,17.32B,82.21B,https://stockanalysis.com/quote/asx/MQG/
Australia,"Block, Inc.",XYZ,122.29,0.17%,36.35B,74.54B,https://stockanalysis.com/quote/asx/XYZ/
Australia,Goodman Group,GMG,34.73,2.03%,3.41B,70.54B,https://stockanalysis.com/quote/asx/GMG/
Australia,ResMed Inc.,RMD,43.38,-1.43%,7.85B,63.59B,https://stockanalysis.com/quote/asx/RMD/
Australia,Fortescue Ltd,FMG,19.34,1.47%,23.70B,58.60B,https://stockanalysis.com/quote/asx/FMG/
Australia,Telstra Group Limited,TLS,4.9,0.20%,23.13B,55.62B,https://stockanalysis.com/quote/asx/TLS/
Australia,Woodside Energy Group Ltd,WDS,26.15,-3.43%,21.02B,49.65B,https://stockanalysis.com/quote/asx/WDS/
Australia,Transurban Group,TCL,14.74,0.68%,3.77B,45.90B,https://stockanalysis.com/quote/asx/TCL/
Australia,Aristocrat Leisure Limited,ALL,72.88,0.52%,6.85B,45.16B,https://stockanalysis.com/quote/asx/ALL/
Australia,Brambles Limited,BXB,26.03,0.35%,10.43B,35.59B,https://stockanalysis.com/quote/asx/BXB/
Australia,Woolworths Group Limited,WOW,28.34,-0.60%,69.08B,34.59B,https://stockanalysis.com/quote/asx/WOW/
Canada,Topicus.com Inc.,TOI,169.0,0.40%,2.25B,14.03B,https://stockanalysis.com/quote/tsxv/TOI/
Canada,Partners Value Investments LP,PVF.UN,18.0,3.51%,169.74M,12.70B,https://stockanalysis.com/quote/tsxv/PVF.UN/
Canada,Lumine Group Inc.,LMN,48.77,-0.33%,991.65M,12.56B,https://stockanalysis.com/quote/tsxv/LMN/
Canada,Artemis Gold Inc.,ARTG,28.36,0.11%,272.13M,6.53B,https://stockanalysis.com/quote/tsxv/ARTG/
Canada,Snowline Gold Corp.,SGD,9.43,0.21%,-,1.51B,https://stockanalysis.com/quote/tsxv/SGD/
Canada,Alphamin Resources Corp.,AFM,1.06,-0.93%,790.34M,1.37B,https://stockanalysis.com/quote/tsxv/AFM/
Canada,Kraken Robotics Inc.,PNG,3.43,-0.58%,90.18M,1.06B,https://stockanalysis.com/quote/tsxv/PNG/
Canada,Sigma Lithium Corporation,SGML,9.09,-1.62%,183.43M,1.03B,https://stockanalysis.com/quote/tsxv/SGML/
Canada,The Westaim Corporation,WED,27.86,-0.50%,58.37M,935.20M,https://stockanalysis.com/quote/tsxv/WED/
Canada,HIVE Digital Technologies Ltd.,HIVE,4.03,-0.98%,175.46M,934.47M,https://stockanalysis.com/quote/tsxv/HIVE/
Canada,Osisko Development Corp.,ODV,3.94,1.81%,7.02M,917.62M,https://stockanalysis.com/quote/tsxv/ODV/
Canada,Standard Lithium Ltd.,SLI,4.29,4.13%,-,840.66M,https://stockanalysis.com/quote/tsxv/SLI/
Canada,Rusoro Mining Ltd.,RML,1.33,-0.75%,-,835.97M,https://stockanalysis.com/quote/tsxv/RML/
Canada,Robex Resources Inc.,RBX,3.2,-3.03%,189.36M,721.71M,https://stockanalysis.com/quote/tsxv/RBX/
Canada,Rio2 Limited,RIO,1.66,-0.30%,-,707.13M,https://stockanalysis.com/quote/tsxv/RIO/
Canada,Versamet Royalties Corporation,VMET,1.45,-2.03%,18.37M,676.91M,https://stockanalysis.com/quote/tsxv/VMET/
Canada,ATEX Resources Inc.,ATX,2.22,-0.45%,-,669.71M,https://stockanalysis.com/quote/tsxv/ATX/
Canada,POET Technologies Inc.,PTK,7.38,-1.47%,638.21K,669.52M,https://stockanalysis.com/quote/tsxv/PTK/
Canada,Thor Explorations Ltd.,THX,1.02,2.00%,344.78M,665.30M,https://stockanalysis.com/quote/tsxv/THX/
Canada,Metalla Royalty & Streaming Ltd.,MTA,7.45,6.89%,11.14M,645.02M,https://stockanalysis.com/quote/tsxv/MTA/
Italy,NVIDIA Corporation,1NVDA,155.22,-0.09%,140.77B,"3,817.34B",https://stockanalysis.com/quote/bit/1NVDA/
Italy,Microsoft Corporation,1MSFT,431.2,-0.69%,239.89B,"3,245.00B",https://stockanalysis.com/quote/bit/1MSFT/
Italy,Apple Inc.,1AAPL,197.94,1.63%,348.76B,"2,946.81B",https://stockanalysis.com/quote/bit/1AAPL/
Italy,Alphabet Inc.,1GOOG,174.98,1.12%,316.25B,"2,165.15B",https://stockanalysis.com/quote/bit/1GOOG/
Italy,"Amazon.com, Inc.",1AMZN,197.2,0.80%,570.54B,"2,105.11B",https://stockanalysis.com/quote/bit/1AMZN/
Italy,"Meta Platforms, Inc.",1FB,643.5,0.88%,152.25B,"1,617.49B",https://stockanalysis.com/quote/bit/1FB/
Italy,Broadcom Inc.,1AVGO,257.1,0.69%,50.31B,"1,216.63B",https://stockanalysis.com/quote/bit/1AVGO/
Italy,"Tesla, Inc.",1TSLA,294.75,2.81%,78.95B,971.44B,https://stockanalysis.com/quote/bit/1TSLA/
Italy,Berkshire Hathaway Inc.,1BRKA,627000.0,-,315.18B,921.66B,https://stockanalysis.com/quote/bit/1BRKA/
Italy,Visa Inc.,1V,298.45,0.84%,33.12B,581.50B,https://stockanalysis.com/quote/bit/1V/
Italy,Oracle Corporation,1ORCL,203.15,0.54%,50.59B,570.62B,https://stockanalysis.com/quote/bit/1ORCL/
Italy,Eli Lilly and Company,1LLY,635.8,2.30%,45.35B,567.81B,https://stockanalysis.com/quote/bit/1LLY/
Italy,Mastercard Incorporated,1MA,508.2,-,25.75B,460.01B,https://stockanalysis.com/quote/bit/1MA/
Italy,"Netflix, Inc.",1NFLX,1030.6,-1.04%,35.50B,447.89B,https://stockanalysis.com/quote/bit/1NFLX/
Italy,Exxon Mobil Corporation,1XOM,97.02,0.71%,280.84B,414.11B,https://stockanalysis.com/quote/bit/1XOM/
Italy,Johnson & Johnson,1JNJ,153.84,1.34%,77.35B,366.80B,https://stockanalysis.com/quote/bit/1JNJ/
Italy,Palantir Technologies Inc.,1PLTR,137.06,2.38%,2.93B,320.30B,https://stockanalysis.com/quote/bit/1PLTR/
Italy,The Procter & Gamble Company,1PG,135.56,0.58%,71.77B,316.74B,https://stockanalysis.com/quote/bit/1PG/
Italy,AbbVie Inc.,1ABBV,177.2,1.14%,49.67B,316.64B,https://stockanalysis.com/quote/bit/1ABBV/
Italy,Chevron Corporation,1CVX,136.18,1.19%,161.16B,278.38B,https://stockanalysis.com/quote/bit/1CVX/
Taiwan,E Ink Holdings Inc.,8069,268.0,-1.29%,37.55B,312.20B,https://stockanalysis.com/quote/tpex/8069/
Taiwan,"Hon. Precision, Inc.",7769,1700.0,0.29%,21.34B,274.72B,https://stockanalysis.com/quote/tpex/7769/
Taiwan,"International Games System Co.,Ltd.",3293,772.0,-0.39%,20.72B,218.40B,https://stockanalysis.com/quote/tpex/3293/
Taiwan,ASPEED Technology Inc.,5274,4980.0,-1.48%,8.40B,191.18B,https://stockanalysis.com/quote/tpex/5274/
Taiwan,"GlobalWafers Co., Ltd.",6488,374.0,-0.66%,63.82B,180.01B,https://stockanalysis.com/quote/tpex/6488/
Taiwan,Vanguard International Semiconductor Corporation,5347,93.0,0.54%,47.01B,173.67B,https://stockanalysis.com/quote/tpex/5347/
Taiwan,eMemory Technology Inc.,3529,2125.0,1.43%,3.76B,158.68B,https://stockanalysis.com/quote/tpex/3529/
Taiwan,MPI Corporation,6223,1285.0,-2.28%,11.85B,123.81B,https://stockanalysis.com/quote/tpex/6223/
Taiwan,Acter Group Corporation Limited,5536,826.0,-,36.58B,102.49B,https://stockanalysis.com/quote/tpex/5536/
Taiwan,Phison Electronics Corp.,8299,485.0,0.10%,58.24B,100.18B,https://stockanalysis.com/quote/tpex/8299/
Taiwan,Taiwan Union Technology Corporation,6274,350.5,5.57%,26.08B,91.71B,https://stockanalysis.com/quote/tpex/6274/
Taiwan,Cathay US Corporate 10+ Years Banking ETF,00933B,15.73,0.45%,-,82.93B,https://stockanalysis.com/quote/tpex/00933B/
Taiwan,Advanced Echem Materials Company Limited,4749,789.0,0.38%,3.88B,72.89B,https://stockanalysis.com/quote/tpex/4749/
Taiwan,"Simplo Technology Co., Ltd.",6121,391.5,-0.51%,81.45B,72.79B,https://stockanalysis.com/quote/tpex/6121/
Taiwan,Techman Robot Inc.,4585,683.0,10.88%,1.61B,64.62B,https://stockanalysis.com/quote/tpex/4585/
Taiwan,Sino-American Silicon Products Inc.,5483,104.5,-,79.69B,64.18B,https://stockanalysis.com/quote/tpex/5483/
Taiwan,"Auras Technology Co., Ltd.",3324,693.0,-1.42%,18.07B,62.56B,https://stockanalysis.com/quote/tpex/3324/
Taiwan,"Parade Technologies, Ltd.",4966,777.0,-1.89%,16.79B,61.82B,https://stockanalysis.com/quote/tpex/4966/
